SeriesTitle,EpisodeTitle,Season,EpisodeTMSID,SeriesTMSID,,DisplayName,Licensee,AssetLanguage,Territory,TerritoryExclusion,WorkType,EntryType,SeriesTitleDisplayUnlimited,SeasonNumber,DistributionNumber,EpisodeNumber,LocalizationType,EpisodeTitleDisplayUnlimited,SeasonTitleInternalAlias,SeasonTitleDisplayUnlimited,EpisodeCount,SeasonCount,SeriesID,SeasonID,EpisodeTitleID,EpisodeID,SeriesAltID,SeasonAltID,EpisodeAltID,ALID,CompanyDisplayCredit,GroupIdentity,Director,LicenseType,LicenseRightsDescription,FormatProfile,HDR,WCG,HFR,NGAudio,Start,StartLag,End,EndLag,WindowDuration,SpecialPreOrderFulfillDate,PriceType,PriceValue,PriceCurrency,SRP,Description,Download,OtherTerms,OtherInstructions,SeriesContentID,SeasonContentID,EpisodeContentID,AvailID,UV_ID,DMA_ID,ReportingID,Metadata,SuppressionLiftDate,AnnounceDate,ReleaseYear,ReleaseHistoryOriginal,ReleaseHistoryPhysicalHV,ExceptionFlag,RatingSystem,RatingValue,RatingReason,RentalDuration,WatchDuration,FixedEndDate,CaptionIncluded,CaptionExemption,Any,ContractID,TitleStatus,Exclusive,ExclusiveAttributes,BrandingRights,BrandingRightsAttributes,ServiceProvider,TotalRunTime,HoldbackLanguage,AllowedLanguages,RequiredFulfillmentLanguages,RetailerEpisodeID1,RetailerEpisodeID2,RetailerSeasonID,RetailerSeriesID,RetailerSpare1,RetailerSpare2,RetailerSpare3,Notes
Highway to Heaven,Choices,5,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,5,,9,,Choices,,,,,,,,,S_2446529091934_541185062573,S5_2446535235694_541185062615,S5_E9_2451804227695_542350374468,S5_E9_2451804227695_542350374468,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062573,S5_2446535235694_2446535235694,S5_E9_2451804227695_542350374468,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,"Goodbye, Mr. Zelinka",5,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,5,,8,,"Goodbye, Mr. Zelinka",,,,,,,,,S_2446529091934_541185062573,S5_2446535235694_541185062615,S5_E8_2451790915539_542347302737,S5_E8_2451790915539_542347302737,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062573,S5_2446535235694_2446535235694,S5_E8_2451790915539_542347302737,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,The Squeaky Wheel,5,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,5,,7,,The Squeaky Wheel,,,,,,,,,S_2446529091934_541185062573,S5_2446535235694_541185062615,S5_E7_2451762243972_542341158807,S5_E7_2451762243972_542341158807,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062573,S5_2446535235694_2446535235694,S5_E7_2451762243972_542341158807,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,The Source,5,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,5,,6,,The Source,,,,,,,,,S_2446529091934_541185062573,S5_2446535235694_541185062615,S5_E6_2451760707763_542341158774,S5_E6_2451760707763_542341158774,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062573,S5_2446535235694_2446535235694,S5_E6_2451760707763_542341158774,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,The Reunion,5,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,5,,5,,The Reunion,,,,,,,,,S_2446529091934_541185062573,S5_2446535235694_541185062615,S5_E5_2451756611811_542342694490,S5_E5_2451756611811_542342694490,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062573,S5_2446535235694_2446535235694,S5_E5_2451756611811_542342694490,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,The Silent Bell,5,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,5,,4,,The Silent Bell,,,,,,,,,S_2446529091934_541185062573,S5_2446535235694_541185062615,S5_E4_2451753027623_542339110772,S5_E4_2451753027623_542339110772,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062573,S5_2446535235694_2446535235694,S5_E4_2451753027623_542339110772,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,Hello and Farewell: Part 2,5,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,5,,3,,Hello and Farewell: Part 2,,,,,,,,,S_2446529091934_541185062573,S5_2446535235694_541185062615,S5_E3_2451208259648_542258214892,S5_E3_2451208259648_542258214892,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062573,S5_2446535235694_2446535235694,S5_E3_2451208259648_542258214892,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,Hello and Farewell: Part 1,5,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,5,,2,,Hello and Farewell: Part 1,,,,,,,,,S_2446529091934_541185062573,S5_2446535235694_541185062615,S5_E2_2451189827933_542259750636,S5_E2_2451189827933_542259750636,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062573,S5_2446535235694_2446535235694,S5_E2_2451189827933_542259750636,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,Whose Trash Is It Anyway?,5,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,5,,1,,Whose Trash Is It Anyway?,,,,,,,,,S_2446529091934_541185062573,S5_2446535235694_541185062615,S5_E1_2451183683945_542259238715,S5_E1_2451183683945_542259238715,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062573,S5_2446535235694_2446535235694,S5_E1_2451183683945_542259238715,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,A Child of God,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,18,,A Child of God,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E18_2447203395780_541287974492,S1_E18_2447203395780_541287974492,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E18_2447203395780_541287974492,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,A Divine Madness,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,8,,A Divine Madness,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E8_2446776387919_541210662612,S1_E8_2446776387919_541210662612,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062574,S1_2446535235690_541184038895,S1_E8_2446776387919_541210662612,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,A Match Made in Heaven,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,19,,A Match Made in Heaven,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E19_2447211587770_541292070458,S1_E19_2447211587770_541292070458,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062575,S1_2446535235690_541184038895,S1_E19_2447211587770_541292070458,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,An Investment in Caring,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,22,,An Investment in Caring,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E22_2447262787948_541299238506,S1_E22_2447262787948_541299238506,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062576,S1_2446535235690_541184038895,S1_E22_2447262787948_541299238506,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,Another Song for Christmas,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,13,,Another Song for Christmas,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E13_2446999107552_541243942487,S1_E13_2446999107552_541243942487,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062577,S1_2446535235690_541184038895,S1_E13_2446999107552_541243942487,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,As Difficult as ABC,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,17,,As Difficult as ABC,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E17_2447200835689_541287974458,S1_E17_2447200835689_541287974458,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062578,S1_2446535235690_541184038895,S1_E17_2447200835689_541287974458,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,Catch a Falling Star,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,9,,Catch a Falling Star,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E9_2446784579580_541212710471,S1_E9_2446784579580_541212710471,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062579,S1_2446535235690_541184038895,S1_E9_2446784579580_541212710471,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,Dust Child,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,11,,Dust Child,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E11_2446937667952_541239334465,S1_E11_2446937667952_541239334465,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062580,S1_2446535235690_541184038895,S1_E11_2446937667952_541239334465,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,"Going Home, Going Home",1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,16,,"Going Home, Going Home",,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E16_2447044163880_541245478923,S1_E16_2447044163880_541245478923,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062581,S1_2446535235690_541184038895,S1_E16_2447044163880_541245478923,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,Help Wanted: Angel,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,10,,Help Wanted: Angel,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E10_2446803523936_541213222590,S1_E10_2446803523936_541213222590,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062582,S1_2446535235690_541184038895,S1_E10_2446803523936_541213222590,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,Highway to Heaven: Part 1,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,1,,Highway to Heaven: Part 1,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E1_2446698563592_541204006652,S1_E1_2446698563592_541204006652,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062583,S1_2446535235690_541184038895,S1_E1_2446698563592_541204006652,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,Highway to Heaven: Part 2,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,2,,Highway to Heaven: Part 2,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E2_2446706243941_541205542899,S1_E2_2446706243941_541205542899,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062584,S1_2446535235690_541184038895,S1_E2_2446706243941_541205542899,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,Hotel of Dreams,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,12,,Hotel of Dreams,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E12_2446963267861_541239334841,S1_E12_2446963267861_541239334841,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062585,S1_2446535235690_541184038895,S1_E12_2446963267861_541239334841,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,One Fresh Batch of Lemonade: Part 1,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,6,,One Fresh Batch of Lemonade: Part 1,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E6_2446747715531_541208102792,S1_E6_2446747715531_541208102792,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062586,S1_2446535235690_541184038895,S1_E6_2446747715531_541208102792,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,One Fresh Batch of Lemonade: Part 2,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,7,,One Fresh Batch of Lemonade: Part 2,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E7_2446767171922_541208614728,S1_E7_2446767171922_541208614728,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062587,S1_2446535235690_541184038895,S1_E7_2446767171922_541208614728,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,One-Winged Angels,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,15,,One-Winged Angels,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E15_2447016003931_541244966466,S1_E15_2447016003931_541244966466,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062588,S1_2446535235690_541184038895,S1_E15_2447016003931_541244966466,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,Plane Death,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,14,,Plane Death,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E14_2447001667801_541243942595,S1_E14_2447001667801_541243942595,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062589,S1_2446535235690_541184038895,S1_E14_2447001667801_541243942595,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,Song of the Wild West,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,5,,Song of the Wild West,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E5_2446735427557_541207078528,S1_E5_2446735427557_541207078528,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062590,S1_2446535235690_541184038895,S1_E5_2446735427557_541207078528,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,The Banker and the Bum,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,20,,The Banker and the Bum,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E20_2447239235568_541295142474,S1_E20_2447239235568_541295142474,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062591,S1_2446535235690_541184038895,S1_E20_2447239235568_541295142474,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,The Brightest Star,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,21,,The Brightest Star,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E21_2447261763657_541296166702,S1_E21_2447261763657_541296166702,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062592,S1_2446535235690_541184038895,S1_E21_2447261763657_541296166702,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,The Return of the Masked Rider,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,4,,The Return of the Masked Rider,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E4_2446729283903_541206054709,S1_E4_2446729283903_541206054709,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062593,S1_2446535235690_541184038895,S1_E4_2446729283903_541206054709,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,The Right Thing,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,23,,The Right Thing,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E23_2448409667660_541642790677,S1_E23_2448409667660_541642790677,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062594,S1_2446535235690_541184038895,S1_E23_2448409667660_541642790677,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,Thoroughbreds: Part 1,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,24,,Thoroughbreds: Part 1,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E24_2448428611624_541648422702,S1_E24_2448428611624_541648422702,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062595,S1_2446535235690_541184038895,S1_E24_2448428611624_541648422702,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,Thoroughbreds: Part 2,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,25,,Thoroughbreds: Part 2,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E25_2448437315531_541649446523,S1_E25_2448437315531_541649446523,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,Category,Sub,,,,FALSE,,,S_2446529091934_541185062596,S1_2446535235690_541184038895,S1_E25_2448437315531_541649446523,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Highway to Heaven,To Touch the Moon,1,,,,pureflix,,,US,,Episode,Full Extract,Highway to Heaven,1,,3,,To Touch the Moon,,,,,,,,,S_2446529091934_541185062573,S1_2446535235690_541184038895,S1_E3_2446714947586_541204518697,S1_E3_2446714947586_541204518697,,pureflixus1,,SVOD,SWP,HD,,,,,10/29/25,,3/11/26,,,,,,,,,,,,S_2446529091934_541185062597,S1_2446535235690_541184038895,S1_E3_2446714947586_541204518697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Home-Schooled,Meet the Meeks,1,EP034325860001,SH034325860000,,pureflix,,,US,,episode,Full Extract,Home-Schooled,1,,1,,Meet the Meeks,,,,,,,,,S_1575879235536_292224550859,S1_1575887939848_292225574740,S1_E1_1575896131802_292228134453,S1_E1_1575896131802_292228134453,,pureflixus1,,SVOD,SWP,,,,,,9/5/19,,9/5/69,,,,Category,Sub,,,,FALSE,,,S_1575879235536_292224550859,S1_1575887939848_292225574740,S1_E1_1575896131802_292228134453,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP034325860001,,,SH034325860000,,,,
Home-Schooled,Meet the Meeks,1,EP034325860001,SH034325860000,,pureflix,,,US,,episode,Full Extract,Home-Schooled,1,,1,,Meet the Meeks,,,,,,,,,S_1575879235536_292224550859,S1_1575887939848_292225574740,S1_E1_1575896131802_292228134453,S1_E1_1575896131802_292228134453,,pureflixus1,,SVOD,SWP,,,,,,9/5/19,,9/5/69,,,,,,,,,,,,S_1575879235536_292224550859,S1_1575887939848_292225574740,S1_E1_1575896131802_292228134453,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,
Home-Schooled,Wake of Joy,1,EP034325860002,SH034325860000,,pureflix,,,US,,episode,Full Extract,Home-Schooled,1,,2,,Wake of Joy,,,,,,,,,S_1575879235536_292224550859,S1_1575887939848_292225574740,S1_E2_1575896643775_292228134458,S1_E2_1575896643775_292228134458,,pureflixus1,,SVOD,SWP,,,,,,9/5/19,,9/5/69,,,,Category,Sub,,,,FALSE,,,S_1575879235536_292224550859,S1_1575887939848_292225574740,S1_E2_1575896643775_292228134458,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP034325860002,,,SH034325860000,,,,
Home-Schooled,Wake of Joy,1,EP034325860002,SH034325860000,,pureflix,,,US,,episode,Full Extract,Home-Schooled,1,,2,,Wake of Joy,,,,,,,,,S_1575879235536_292224550859,S1_1575887939848_292225574740,S1_E2_1575896643775_292228134458,S1_E2_1575896643775_292228134458,,pureflixus1,,SVOD,SWP,,,,,,9/5/19,,9/5/69,,,,,,,,,,,,S_1575879235536_292224550859,S1_1575887939848_292225574740,S1_E2_1575896643775_292228134458,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,
Home-Schooled,MAX,1,EP034325860003,SH034325860000,,pureflix,,,US,,episode,Full Extract,Home-Schooled,1,,3,,MAX,,,,,,,,,S_1575879235536_292224550859,S1_1575887939848_292225574740,S1_E3_1575898179637_292228134463,S1_E3_1575898179637_292228134463,,pureflixus1,,SVOD,SWP,,,,,,9/5/19,,9/5/69,,,,Category,Sub,,,,FALSE,,,S_1575879235536_292224550859,S1_1575887939848_292225574740,S1_E3_1575898179637_292228134463,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP034325860003,,,SH034325860000,,,,
Home-Schooled,Lost and Found Part 1,1,EP034325860004,SH034325860000,,pureflix,,,US,,episode,Full Extract,Home-Schooled,1,,4,,Lost and Found Part 1,,,,,,,,,S_1575879235536_292224550859,S1_1575887939848_292225574740,S1_E4_1575897155602_292228134468,S1_E4_1575897155602_292228134468,,pureflixus1,,SVOD,SWP,,,,,,9/5/19,,9/5/69,,,,Category,Sub,,,,FALSE,,,S_1575879235536_292224550859,S1_1575887939848_292225574740,S1_E4_1575897155602_292228134468,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP034325860004,,,SH034325860000,,,,
Home-Schooled,Lost and Found Part 2,1,EP034325860005,SH034325860000,,pureflix,,,US,,episode,Full Extract,Home-Schooled,1,,5,,Lost and Found Part 2,,,,,,,,,S_1575879235536_292224550859,S1_1575887939848_292225574740,S1_E5_1575897155604_292228134473,S1_E5_1575897155604_292228134473,,pureflixus1,,SVOD,SWP,,,,,,9/5/19,,9/5/69,,,,Category,Sub,,,,FALSE,,,S_1575879235536_292224550859,S1_1575887939848_292225574740,S1_E5_1575897155604_292228134473,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP034325860005,,,SH034325860000,,,,
Home-Schooled,New Beginnings,1,EP034325860006,SH034325860000,,pureflix,,,US,,episode,Full Extract,Home-Schooled,1,,6,,New Beginnings,,,,,,,,,S_1575879235536_292224550859,S1_1575887939848_292225574740,S1_E6_1575896131809_292228134478,S1_E6_1575896131809_292228134478,,pureflixus1,,SVOD,SWP,,,,,,9/5/19,,9/5/69,,,,Category,Sub,,,,FALSE,,,S_1575879235536_292224550859,S1_1575887939848_292225574740,S1_E6_1575896131809_292228134478,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP034325860006,,,SH034325860000,,,,
Home-Schooled,Lost and Unsure,2,EP034325860007,SH034325860000,,pureflix,,,US,,episode,Full Extract,Home-Schooled,2,,1,,Lost and Unsure,,,,,,,,,S_1575879235536_292224550859,S2_1812220483804_407376422809,S2_E1_1812253763532_407409190922,S2_E1_1812253763532_407409190922,,pureflixus1,,SVOD,SWP,,,,,,9/5/19,,9/5/69,,,,Category,Sub,,,,FALSE,,,S_1575879235536_292224550859,S2_1812220483804_407376422809,S2_E1_1812253763532_407409190922,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP034325860007,,,SH034325860000,,,,
Home-Schooled,A New Perspective,2,EP034325860008,SH034325860000,,pureflix,,,US,,episode,Full Extract,Home-Schooled,2,,2,,A New Perspective,,,,,,,,,S_1575879235536_292224550859,S2_1812220483804_407376422809,S2_E2_1812253763533_407409190931,S2_E2_1812253763533_407409190931,,pureflixus1,,SVOD,SWP,,,,,,9/5/19,,9/5/69,,,,Category,Sub,,,,FALSE,,,S_1575879235536_292224550859,S2_1812220483804_407376422809,S2_E2_1812253763533_407409190931,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP034325860008,,,SH034325860000,,,,
